PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2024/Aug2024.pdf
Title page: 41 | Table start page: 41
Parsing page: 42 (crop_right_ratio=0.65)
Numeric centers (xc): (199.4327795, 242.60243375, 328.9725991)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
契約比率 |  |  | 契約比率 | 
指数 |  |  | 指数 | 
①②②/① |  |  | ①②②/① | 
新潟 | 新潟 |  | general | (273.0, 268.1, 203.9)
コシヒカリ（一般） |  |  | コシヒカリ（一般） | (135.9, 133.8, 96.6)
コシヒカリ（魚沼） |  |  | コシヒカリ（魚沼） | (32.8, 31.1, 26.1)
コシヒカリ（佐渡） |  |  | コシヒカリ（佐渡） | (12.8, 13.2, 9.6)
コシヒカリ（岩船） |  |  | コシヒカリ（岩船） | (11.6, 11.6, 9.5)
こしいぶき |  |  | こしいぶき | (36.3, 35.1, 26.8)
富山 | 富山 |  | general | (78.9, 76.7, 56.1)
コシヒカリ |  |  | コシヒカリ | (55.5, 53.9, 41.8)
てんたかく |  |  | てんたかく | (6.8, 6.8, 5.2)
石川 | 石川 |  | general | (31.6, 31.4, 19.9)
コシヒカリ |  |  | コシヒカリ | (14.8, 14.9, 9.0)
ゆめみづほ |  |  | ゆめみづほ | (4.4, 4.2, 2.7)
福井 | 福井 |  | general | (47.9, 46.3, 38.0)
コシヒカリ |  |  | コシヒカリ | (18.8, 18.7, 15.1)
ハナエチゼン |  |  | ハナエチゼン | (13.2, 13.1, 11.6)
あきさかり |  |  | あきさかり | (4.8, 4.8, 3.1)
岐阜 | 岐阜 |  | general | (20.4, 20.4, 15.2)
ハツシモ |  |  | ハツシモ | (8.9, 9.2, 5.8)
コシヒカリ |  |  | コシヒカリ | (4.9, 4.7, 4.0)
ほしじるし |  |  | ほしじるし | (2.2, 2.7, 2.0)
愛知 | 愛知 |  | general | (33.2, 33.2, 24.7)
あいちのかおり |  |  | あいちのかおり | (17.1, 17.1, 11.5)
コシヒカリ |  |  | コシヒカリ | (9.7, 9.7, 8.5)
大地の風 |  |  | 大地の風 | (1.0, 1.0, 0.8)
三重 | 三重 |  | general | (22.7, 22.9, 19.0)
コシヒカリ（一般） |  |  | コシヒカリ（一般） | (10.2, 10.5, 8.7)
コシヒカリ（伊賀） |  |  | コシヒカリ（伊賀） | (5.9, 5.9, 4.6)
キヌヒカリ |  |  | キヌヒカリ | (1.1, 1.1, 0.9)
滋賀 | 滋賀 |  | general | (55.7, 49.4, 43.5)
コシヒカリ |  |  | コシヒカリ | (19.5, 18.3, 16.2)
キヌヒカリ |  |  | キヌヒカリ | (9.8, 8.2, 7.7)
みずかがみ |  |  | みずかがみ | (11.5, 9.9, 8.9)
京都 | 京都 |  | general | (8.5, 8.0, 7.1)
コシヒカリ |  |  | コシヒカリ | (4.8, 4.6, 4.0)
ヒノヒカリ |  |  | ヒノヒカリ | (1.1, 1.1, 1.0)
キヌヒカリ |  |  | キヌヒカリ | (1.4, 1.2, 1.2)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (24.3, 21.7, 18.7)
コシヒカリ |  |  | コシヒカリ | (10.9, 10.7, 9.4)
ヒノヒカリ |  |  | ヒノヒカリ | (4.5, 3.5, 2.7)
キヌヒカリ |  |  | キヌヒカリ | (3.4, 2.9, 2.7)
奈良 | 奈良 |  | general | (10.0, 7.2, 7.2)
ヒノヒカリ |  |  | ヒノヒカリ | (8.4, 6.0, 6.0)
和歌山 | 和歌山 |  | general | (1.6, 1.6, 1.1)
鳥取 | 鳥取 |  | general | (25.1, 20.9, 19.9)
きぬむすめ |  |  | きぬむすめ | (7.8, 6.4, 6.0)
コシヒカリ |  |  | コシヒカリ | (6.7, 5.6, 5.4)
ひとめぼれ |  |  | ひとめぼれ | (3.6, 3.1, 2.9)
島根 | 島根 |  | general | (31.6, 31.2, 25.2)
きぬむすめ |  |  | きぬむすめ | (13.7, 13.4, 10.7)
コシヒカリ |  |  | コシヒカリ | (11.2, 11.1, 9.2)
つや姫 |  |  | つや姫 | (5.1, 5.1, 3.9)
岡山 | 岡山 |  | general | (36.2, 31.4, 23.1)
アケボノ |  |  | アケボノ | (7.0, 6.4, 4.3)
きぬむすめ |  |  | きぬむすめ | (7.2, 5.6, 4.0)
コシヒカリ |  |  | コシヒカリ | (5.4, 4.6, 4.2)
広島 | 広島 |  | general | (33.2, 33.3, 27.0)
コシヒカリ |  |  | コシヒカリ | (13.1, 12.7, 11.0)
あきさかり |  |  | あきさかり | (6.5, 7.5, 5.5)
あきろまん |  |  | あきろまん | (3.1, 3.3, 2.7)
契約 |  |  | 契約 | 
