text,x0,x1,top,doctop,bottom,upright,height,width,direction,fontname,size
集荷・契約・販売数量（山口から沖縄まで、全国計）,96.12,275.99502606000004,42.10605599999997,35406.106056,51.26145599999995,True,9.155399999999986,179.87502606000004,ltr,PLNLAK+MS-PGothic,9.155399999999986
①,188.22,195.1282,92.76088800000002,35456.760888,100.08508800000004,True,7.324200000000019,6.908199999999994,ltr,PLNLAK+MS-PGothic,7.324200000000019
②,231.41973788,238.32793788,92.76088800000002,35456.760888,100.08508800000004,True,7.324200000000019,6.908199999999994,ltr,PLNLAK+MS-PGothic,7.324200000000019
②/①,269.39963984,286.68741034000004,92.76088800000002,35456.760888,100.08508800000004,True,7.324200000000019,17.287770500000022,ltr,PLNLAK+MS-PGothic,7.324200000000019
③,317.75911229999997,324.6673123,92.76088800000002,35456.760888,100.08508800000004,True,7.324200000000019,6.908200000000022,ltr,PLNLAK+MS-PGothic,7.324200000000019
③/①,355.73901426,373.02678476,92.76088800000002,35456.760888,100.08508800000004,True,7.324200000000019,17.287770500000022,ltr,PLNLAK+MS-PGothic,7.324200000000019
山,96.12,103.6038,104.35603000000003,35468.35603,112.29052999999999,True,7.934499999999957,7.483800000000002,ltr,PLNLAK+MS-PGothic,7.934499999999957
口,108.77959608,116.26339608,104.35603000000003,35468.35603,112.29052999999999,True,7.934499999999957,7.483800000000002,ltr,PLNLAK+MS-PGothic,7.934499999999957
103,152.52,166.3659752,103.14119800000003,35467.141198,112.90689800000007,True,9.765700000000038,13.845975199999998,ltr,PLNLAK+MS-PGothic,9.765700000000038
40.6,193.3809171,208.9659291,103.14119800000003,35467.141198,112.90689800000007,True,9.765700000000038,15.585012000000006,ltr,PLNLAK+MS-PGothic,9.765700000000038
40.3,236.5805071,252.1056476,103.14119800000003,35467.141198,112.90689800000007,True,9.765700000000038,15.525140499999992,ltr,PLNLAK+MS-PGothic,9.765700000000038
99%,284.3404632,298.1864384,103.14119800000003,35467.141198,112.90689800000007,True,9.765700000000038,13.845975199999998,ltr,PLNLAK+MS-PGothic,9.765700000000038
31.5,322.92073669999996,338.50574869999997,103.14119800000003,35467.141198,112.90689800000007,True,9.765700000000038,15.585012000000006,ltr,PLNLAK+MS-PGothic,9.765700000000038
77%,370.74056429999996,384.526668,103.14119800000003,35467.141198,112.90689800000007,True,9.765700000000038,13.786103700000012,ltr,PLNLAK+MS-PGothic,9.765700000000038
10.4,193.379996,208.965008,115.32097904,35479.32097904,125.08667904000004,True,9.765700000000038,15.585012000000006,ltr,PLNLAK+MS-PGothic,9.765700000000038
10.3,236.579586,252.10472650000003,115.32097904,35479.32097904,125.08667904000004,True,9.765700000000038,15.52514050000002,ltr,PLNLAK+MS-PGothic,9.765700000000038
