PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2017/Aug2017.pdf
Title page: 9 | Table start page: 10
Parsing page: 12 (crop_right_ratio=0.65)
Numeric centers (xc): (165.80400148, 221.9625674, 336.80157528)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
①②②/① |  |  | ①②②/① | 
(玄米千ﾄﾝ)(玄米千ﾄﾝ) |  |  | 玄米千ﾄﾝ)(玄米千ﾄﾝ | 
島根 | 島根 |  | general | (39.3, 35.4, 29.5)
(コシヒカリ) |  |  | コシヒカリ | (19.5, 16.5, 14.6)
(きぬむすめ) |  |  | きぬむすめ | (12.7, 12.0, 9.4)
(つや姫) |  |  | つや姫 | (4.0, 4.0, 2.9)
岡山 | 岡山 |  | general | (15.0, 15.0, 9.5)
(アケボノ) |  |  | アケボノ | (2.6, 2.6, 1.3)
(あきたこまち) |  |  | あきたこまち | (1.9, 1.9, 1.4)
(ヒノヒカリ) |  |  | ヒノヒカリ | (1.7, 1.7, 0.9)
広島 | 広島 |  | general | (33.6, 32.8, 25.4)
(コシヒカリ) |  |  | コシヒカリ | (15.8, 15.6, 11.5)
(あきろまん) |  |  | あきろまん | (3.2, 3.2, 2.7)
(ヒノヒカリ) |  |  | ヒノヒカリ | (2.5, 2.4, 1.7)
山口 | 山口 |  | general | (31.9, 31.6, 20.3)
(コシヒカリ) |  |  | コシヒカリ | (9.9, 9.8, 6.3)
(ひとめぼれ) |  |  | ひとめぼれ | (8.1, 8.0, 5.5)
(ヒノヒカリ) |  |  | ヒノヒカリ | (6.5, 6.4, 4.0)
徳島 | 徳島 |  | general | (6.1, 6.0, 5.3)
(コシヒカリ) |  |  | コシヒカリ | (3.5, 3.4, 3.1)
(キヌヒカリ) |  |  | キヌヒカリ | (1.8, 1.8, 1.4)
香川 | 香川 |  | general | (26.4, 26.4, 17.8)
(ヒノヒカリ) |  |  | ヒノヒカリ | (11.1, 11.1, 7.2)
(コシヒカリ) |  |  | コシヒカリ | (8.7, 8.7, 6.4)
愛媛 | 愛媛 |  | general | (12.4, 9.1, 8.9)
(コシヒカリ) |  |  | コシヒカリ | (4.7, 3.8, 3.7)
(ヒノヒカリ) |  |  | ヒノヒカリ | (2.4, 1.6, 1.6)
(あきたこまち) |  |  | あきたこまち | (1.8, 1.3, 1.3)
高知 | 高知 |  | general | (6.5, 6.5, 6.5)
(コシヒカリ) |  |  | コシヒカリ | (5.1, 5.1, 5.1)
(ヒノヒカリ) |  |  | ヒノヒカリ | (0.4, 0.4, 0.4)
福岡 | 福岡 |  | general | (55.4, 51.4, 35.7)
(夢つくし) |  |  | 夢つくし | (18.2, 17.2, 12.5)
(ヒノヒカリ) |  |  | ヒノヒカリ | (16.0, 15.6, 9.4)
(元気つくし) |  |  | 元気つくし | (18.6, 16.1, 12.5)
佐賀 | 佐賀 |  | general | (43.8, 43.8, 31.3)
(さがびより) |  |  | さがびより | (14.0, 14.0, 10.8)
(夢しずく) |  |  | 夢しずく | (13.3, 13.3, 9.6)
(ヒノヒカリ) |  |  | ヒノヒカリ | (10.6, 10.6, 6.0)
長崎 | 長崎 |  | general | (11.7, 11.6, 8.2)
(にこまる) |  |  | にこまる | (4.6, 4.6, 3.1)
(ヒノヒカリ) |  |  | ヒノヒカリ | (3.7, 3.6, 2.8)
(コシヒカリ) |  |  | コシヒカリ | (1.7, 1.7, 1.4)
熊本 | 熊本 |  | general | (37.9, 30.4, 24.8)
(ヒノヒカリ) |  |  | ヒノヒカリ | (16.6, 14.6, 10.8)
(森のくまさん) |  |  | 森のくまさん | (7.2, 5.7, 4.4)
(コシヒカリ) |  |  | コシヒカリ | (6.3, 4.6, 4.3)
大分 | 大分 |  | general | (14.3, 14.2, 9.2)
(ヒノヒカリ) |  |  | ヒノヒカリ | (10.3, 10.2, 6.1)
(ひとめぼれ) |  |  | ひとめぼれ | (0.9, 0.9, 0.6)
宮崎 | 宮崎 |  | general | (16.3, 16.3, 15.0)
(コシヒカリ) |  |  | コシヒカリ | (9.4, 9.4, 9.4)
(ヒノヒカリ) |  |  | ヒノヒカリ | (5.8, 5.8, 4.7)
鹿児島 | 鹿児島 |  | general | (14.9, 14.9, 12.4)
(ヒノヒカリ) |  |  | ヒノヒカリ | (6.9, 6.9, 5.1)
(あきほなみ) |  |  | あきほなみ | (2.8, 2.8, 2.2)
(コシヒカリ) |  |  | コシヒカリ | (3.4, 3.4, 3.4)
沖縄 | 沖縄 |  | general | (1.6, 1.6, 1.6)
全国① |  | YES | general | (3047.0, 2882.0, 2078.0)
参前年同月(27年産)② |  |  | 参前年同月(27年産)② | 
考前年同月差(①-②) |  |  | 考前年同月差(①-②) | 
‐10 |  |  | ‐10 | 
