PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2017/Aug2017.pdf
Title page: 9 | Table start page: 10
Parsing page: 10 (crop_right_ratio=0.65)
Numeric centers (xc): (168.75983479, 226.59937259000003, 342.51952760000006)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
①②②/① |  |  | ①②②/① | 
(玄米千ﾄﾝ)(玄米千ﾄﾝ) |  |  | 玄米千ﾄﾝ)(玄米千ﾄﾝ | 
北海道 | 北海道 |  | general | (354.4, 345.6, 262.2)
(ななつぼし) |  |  | ななつぼし | (170.9, 167.6, 131.4)
(ゆめぴりか) |  |  | ゆめぴりか | (78.3, 77.6, 59.2)
(きらら３９７) |  |  | きらら３９７ | (36.8, 35.7, 19.1)
青森 | 青森 |  | general | (140.4, 138.1, 93.7)
(まっしぐら) |  |  | まっしぐら | (91.1, 90.3, 59.7)
(つがるロマン) |  |  | つがるロマン | (39.8, 38.4, 26.7)
岩手 | 岩手 |  | general | (139.5, 136.3, 83.5)
(ひとめぼれ) |  |  | ひとめぼれ | (111.9, 108.9, 65.9)
(あきたこまち) |  |  | あきたこまち | (18.5, 18.5, 12.8)
(いわてっこ) |  |  | いわてっこ | (3.2, 3.2, 0.9)
宮城 | 宮城 |  | general | (180.7, 174.2, 102.6)
(ひとめぼれ) |  |  | ひとめぼれ | (148.5, 142.6, 83.0)
(ササニシキ) |  |  | ササニシキ | (10.7, 10.4, 6.2)
(つや姫) |  |  | つや姫 | (12.1, 12.0, 9.1)
秋田 | 秋田 |  | general | (270.5, 231.3, 194.6)
(あきたこまち) |  |  | あきたこまち | (218.2, 191.4, 165.3)
(めんこいな) |  |  | めんこいな | (11.6, 8.8, 6.0)
(ひとめぼれ) |  |  | ひとめぼれ | (24.0, 20.7, 15.5)
山形 | 山形 |  | general | (216.6, 181.9, 135.6)
(はえぬき) |  |  | はえぬき | (132.8, 110.9, 78.4)
(つや姫) |  |  | つや姫 | (40.2, 33.3, 28.9)
(ひとめぼれ) |  |  | ひとめぼれ | (21.3, 17.3, 13.7)
福島 | 福島 |  | general | (168.9, 160.3, 94.3)
(コシヒカリ中通り) |  |  | コシヒカリ中通り | (57.1, 49.7, 34.6)
(コシヒカリ会津) |  |  | コシヒカリ会津 | (48.3, 48.2, 21.3)
(コシヒカリ浜通り) |  |  | コシヒカリ浜通り | (8.1, 8.4, 4.3)
(ひとめぼれ) |  |  | ひとめぼれ | (33.0, 35.2, 19.2)
(天のつぶ) |  |  | 天のつぶ | (10.9, 8.9, 6.6)
茨城 | 茨城 |  | general | (76.5, 73.0, 62.1)
(コシヒカリ) |  |  | コシヒカリ | (60.9, 58.2, 49.4)
(あきたこまち) |  |  | あきたこまち | (9.1, 9.0, 9.0)
(ゆめひたち) |  |  | ゆめひたち | (0.6, 0.5, 0.4)
栃木 | 栃木 |  | general | (141.5, 133.6, 82.4)
(コシヒカリ) |  |  | コシヒカリ | (119.7, 112.9, 68.3)
(あさひの夢) |  |  | あさひの夢 | (8.3, 8.3, 5.3)
(なすひかり) |  |  | なすひかり | (6.7, 5.7, 3.9)
群馬 | 群馬 |  | general | (21.8, 21.8, 13.3)
(あさひの夢) |  |  | あさひの夢 | (14.0, 14.0, 8.2)
(ゆめまつり) |  |  | ゆめまつり | (5.0, 5.0, 3.2)
埼玉 | 埼玉 |  | general | (22.3, 21.0, 13.8)
(彩のかがやき) |  |  | 彩のかがやき | (10.8, 10.2, 6.8)
(コシヒカリ) |  |  | コシヒカリ | (7.0, 6.5, 4.7)
(彩のきずな) |  |  | 彩のきずな | (2.8, 2.8, 1.1)
千葉 | 千葉 |  | general | (79.6, 81.1, 68.5)
(コシヒカリ) |  |  | コシヒカリ | (45.1, 44.9, 37.9)
(ふさこがね) |  |  | ふさこがね | (14.4, 15.7, 11.7)
(ふさおとめ) |  |  | ふさおとめ | (16.3, 16.8, 15.2)
２報告対象米穀は、水稲うるちもみ及び水稲うるち玄米（醸造用玄米を含む。）である。 |  |  | ２報告対象米穀は、水稲うるちもみ及び水稲うるち玄米（醸造用玄米を含む。）である。 | 
７全国欄には産地の特定が出来ない未検査米等を含んでいるため、産地の合計と一致しない。 |  |  | ７全国欄には産地の特定が出来ない未検査米等を含んでいるため、産地の合計と一致しない。 | 
９「参考：前年同月比」の「…」は、27年産では調査の対象銘柄でなかったこと等から、28年産との比 |  |  | ９「参考：前年同月比」の「…」は、27年産では調査の対象銘柄でなかったこと等から、28年産との比 | 
‐8 |  |  | ‐8 | 
