PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2017/Aug2017.pdf
Title page: 9 | Table start page: 10
Parsing page: 11 (crop_right_ratio=0.65)
Numeric centers (xc): (180.791661575, 236.710685765, 348.309727765)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
①②②/① |  |  | ①②②/① | 
(玄米千ﾄﾝ)(玄米千ﾄﾝ) |  |  | 玄米千ﾄﾝ)(玄米千ﾄﾝ | 
東京 | 東京 |  | general | 
神奈川 | 神奈川 |  | general | (2.9, 2.4, 2.4)
山梨 | 山梨 |  | general | (6.3, 4.5, 4.5)
(コシヒカリ) |  |  | コシヒカリ | (5.4, 3.8, 3.8)
(あさひの夢) |  |  | あさひの夢 | (0.2, 0.1, 0.1)
長野 | 長野 |  | general | (71.9, 71.5, 46.6)
(コシヒカリ) |  |  | コシヒカリ | (57.2, 57.0, 36.0)
(あきたこまち) |  |  | あきたこまち | (8.2, 8.1, 5.9)
静岡 | 静岡 |  | general | (7.2, 5.5, 5.5)
(コシヒカリ) |  |  | コシヒカリ | (4.8, 3.9, 3.9)
(きぬむすめ) |  |  | きぬむすめ | (0.8, 0.5, 0.5)
(あいちのかおり) |  |  | あいちのかおり | (0.9, 0.6, 0.6)
新潟 | 新潟 |  | general | (284.4, 275.9, 190.9)
(コシヒカリ一般) |  |  | コシヒカリ一般 | (163.2, 158.4, 102.8)
(コシヒカリ魚沼) |  |  | コシヒカリ魚沼 | (26.0, 23.6, 18.3)
(コシヒカリ岩船) |  |  | コシヒカリ岩船 | (13.4, 13.4, 9.5)
(コシヒカリ佐渡) |  |  | コシヒカリ佐渡 | (15.8, 15.5, 11.9)
(こしいぶき) |  |  | こしいぶき | (43.2, 42.7, 31.2)
富山 | 富山 |  | general | (111.6, 106.7, 77.9)
(コシヒカリ) |  |  | コシヒカリ | (91.9, 87.3, 64.6)
(てんたかく) |  |  | てんたかく | (9.5, 9.2, 6.8)
石川 | 石川 |  | general | (33.9, 32.9, 18.1)
(コシヒカリ) |  |  | コシヒカリ | (24.0, 23.2, 13.2)
(ゆめみづほ) |  |  | ゆめみづほ | (6.9, 6.9, 3.5)
福井 | 福井 |  | general | (64.6, 63.5, 48.2)
(コシヒカリ) |  |  | コシヒカリ | (31.6, 31.1, 23.3)
(ハナエチゼン) |  |  | ハナエチゼン | (19.4, 19.3, 15.1)
岐阜 | 岐阜 |  | general | (27.5, 26.7, 16.9)
(ハツシモ) |  |  | ハツシモ | (11.7, 11.3, 6.5)
(コシヒカリ) |  |  | コシヒカリ | (8.7, 8.4, 5.3)
(あきたこまち) |  |  | あきたこまち | (2.1, 2.1, 1.9)
愛知 | 愛知 |  | general | (37.1, 31.4, 25.4)
(あいちのかおり) |  |  | あいちのかおり | (18.4, 15.5, 11.4)
(コシヒカリ) |  |  | コシヒカリ | (11.3, 10.0, 8.8)
(大地の風) |  |  | 大地の風 | (1.5, 1.1, 1.0)
三重 | 三重 |  | general | (31.8, 31.7, 24.1)
(コシヒカリ一般) |  |  | コシヒカリ一般 | (18.1, 18.1, 14.4)
(コシヒカリ伊賀) |  |  | コシヒカリ伊賀 | (6.7, 6.7, 5.2)
(キヌヒカリ) |  |  | キヌヒカリ | (2.6, 2.6, 1.3)
滋賀 | 滋賀 |  | general | (65.4, 65.5, 51.1)
(コシヒカリ) |  |  | コシヒカリ | (24.5, 24.6, 18.5)
(キヌヒカリ) |  |  | キヌヒカリ | (13.5, 13.5, 11.2)
(日本晴) |  |  | 日本晴 | (6.6, 6.6, 3.9)
京都 | 京都 |  | general | (14.4, 14.4, 10.1)
(コシヒカリ) |  |  | コシヒカリ | (8.6, 8.6, 6.0)
(キヌヒカリ) |  |  | キヌヒカリ | (3.2, 3.2, 2.4)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (40.8, 38.0, 26.2)
(コシヒカリ) |  |  | コシヒカリ | (11.6, 11.5, 7.7)
(ヒノヒカリ) |  |  | ヒノヒカリ | (4.6, 4.4, 2.8)
(キヌヒカリ) |  |  | キヌヒカリ | (4.2, 4.1, 2.8)
奈良 | 奈良 |  | general | (9.2, 9.2, 8.5)
(ヒノヒカリ) |  |  | ヒノヒカリ | (7.2, 7.2, 6.6)
(コシヒカリ) |  |  | コシヒカリ | (0.5, 0.5, 0.5)
和歌山 | 和歌山 |  | general | (2.1, 2.1, 1.3)
鳥取 | 鳥取 |  | general | (12.0, 11.4, 8.9)
(コシヒカリ) |  |  | コシヒカリ | (3.0, 2.8, 2.2)
(きぬむすめ) |  |  | きぬむすめ | (4.0, 4.0, 3.1)
(ひとめぼれ) |  |  | ひとめぼれ | (4.9, 4.5, 3.6)
‐ |  |  | ‐ | 
