text,x0,x1,top,doctop,bottom,upright,height,width,direction,fontname,size
集荷・契約・販売数量（東京から鳥取まで）,59.04,225.50606173000003,49.725513999999976,8469.725514,59.16061400000001,True,9.435100000000034,166.46606173000004,ltr,IPDELG+MS-PGothic,9.435100000000034
契約比率,259.2,291.83512444999997,81.04765199999997,8501.047652,89.22445200000004,True,8.176800000000071,32.63512444999998,ltr,IPDELG+MS-PGothic,8.176800000000071
販売,370.80085610000003,386.75,81.04765199999997,8501.047652,89.22445200000004,True,8.176800000000071,15.949143899999967,ltr,IPDELG+MS-PGothic,8.176800000000071
①,160.08,166.98000000000002,101.809618,8521.809618,108.72831799999994,True,6.918699999999944,6.900000000000006,ltr,IPDELG+MS-PGothic,6.918699999999944
②,216.47991000000002,223.37991000000002,101.809618,8521.809618,108.72831799999994,True,6.918699999999944,6.900000000000006,ltr,IPDELG+MS-PGothic,6.918699999999944
②/①,266.64015,284.34002999999996,101.809618,8521.809618,108.72831799999994,True,6.918699999999944,17.69987999999995,ltr,IPDELG+MS-PGothic,6.918699999999944
③,328.07982000000004,334.97982,101.809618,8521.809618,108.72831799999994,True,6.918699999999944,6.899999999999977,ltr,IPDELG+MS-PGothic,6.918699999999944
③/,378.24006,386.75,101.809618,8521.809618,108.72831799999994,True,6.918699999999944,8.509939999999972,ltr,IPDELG+MS-PGothic,6.918699999999944
(玄米千ﾄﾝ),158.63997,190.27026,111.40931424999997,8531.40931425,118.32801424999991,True,6.918699999999944,31.630290000000002,ltr,IPDELG+MS-PGothic,6.918699999999944
(玄米千ﾄﾝ),214.56792000000002,246.19821,111.40931424999997,8531.40931425,118.32801424999991,True,6.918699999999944,31.630289999999974,ltr,IPDELG+MS-PGothic,6.918699999999944
(玄米千ﾄﾝ),326.17611,357.8064,111.40931424999997,8531.40931425,118.32801424999991,True,6.918699999999944,31.630290000000002,ltr,IPDELG+MS-PGothic,6.918699999999944
東,59.04,67.1945,121.84765199999993,8541.847652,130.024452,True,8.176800000000071,8.154500000000006,ltr,IPDELG+MS-PGothic,8.176800000000071
京,72.7199892,80.8744892,121.84765199999993,8541.847652,130.024452,True,8.176800000000071,8.154499999999999,ltr,IPDELG+MS-PGothic,8.176800000000071
-,185.04,189.74484999999999,121.48551399999997,8541.485514,130.920614,True,9.435100000000034,4.704849999999993,ltr,IPDELG+MS-PGothic,9.435100000000034
-,240.95996516,245.66481516,121.48551399999997,8541.485514,130.920614,True,9.435100000000034,4.704849999999993,ltr,IPDELG+MS-PGothic,9.435100000000034
-,296.87993031999997,301.58478032,121.48551399999997,8541.485514,130.920614,True,9.435100000000034,4.704850000000022,ltr,IPDELG+MS-PGothic,9.435100000000034
