PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2018/Jul2018.pdf
Title page: 8 | Table start page: 9
Parsing page: 9 (crop_right_ratio=0.65)
Numeric centers (xc): (175.70165552999998, 231.73991451, 343.87785617000003)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
①②②/① |  |  | ①②②/① | 
(千玄米ﾄﾝ)(千玄米ﾄﾝ) |  |  | 千玄米ﾄﾝ)(千玄米ﾄﾝ | 
北海道 | 北海道 |  | general | (365.9, 331.3, 223.6)
ななつぼし |  |  | ななつぼし | (171.5, 165.5, 110.1)
ゆめぴりか |  |  | ゆめぴりか | (90.0, 75.0, 54.5)
きらら３９７ |  |  | きらら３９７ | (37.8, 36.7, 16.7)
青森 | 青森 |  | general | (143.4, 125.1, 77.8)
まっしぐら |  |  | まっしぐら | (94.2, 79.6, 50.2)
つがるロマン |  |  | つがるロマン | (38.2, 34.5, 19.2)
岩手 | 岩手 |  | general | (124.1, 121.5, 72.6)
ひとめぼれ |  |  | ひとめぼれ | (96.1, 93.6, 59.1)
あきたこまち |  |  | あきたこまち | (16.6, 16.6, 7.0)
いわてっこ |  |  | いわてっこ | (2.5, 2.4, 1.1)
宮城 | 宮城 |  | general | (154.8, 152.9, 78.6)
ひとめぼれ |  |  | ひとめぼれ | (125.3, 125.2, 61.9)
つや姫 |  |  | つや姫 | (11.6, 10.9, 6.6)
ササニシキ |  |  | ササニシキ | (8.7, 8.4, 5.2)
秋田 | 秋田 |  | general | (238.2, 208.6, 145.8)
あきたこまち |  |  | あきたこまち | (193.8, 171.7, 126.3)
めんこいな |  |  | めんこいな | (9.5, 7.8, 4.0)
ひとめぼれ |  |  | ひとめぼれ | (20.4, 19.6, 9.3)
山形 | 山形 |  | general | (195.3, 190.5, 120.4)
はえぬき |  |  | はえぬき | (117.5, 116.5, 67.3)
つや姫 |  |  | つや姫 | (39.0, 37.4, 28.8)
ひとめぼれ |  |  | ひとめぼれ | (18.1, 17.0, 12.8)
福島 | 福島 |  | general | (161.9, 143.0, 80.1)
コシヒカリ中通り |  |  | コシヒカリ中通り | (51.6, 42.6, 28.7)
コシヒカリ会津 |  |  | コシヒカリ会津 | (47.3, 47.3, 20.9)
コシヒカリ浜通り |  |  | コシヒカリ浜通り | (9.6, 8.4, 4.1)
ひとめぼれ |  |  | ひとめぼれ | (29.6, 24.7, 14.5)
天のつぶ |  |  | 天のつぶ | (13.0, 11.2, 5.3)
茨城 | 茨城 |  | general | (70.9, 65.4, 52.1)
コシヒカリ |  |  | コシヒカリ | (54.3, 50.4, 38.9)
あきたこまち |  |  | あきたこまち | (9.7, 9.2, 9.2)
ゆめひたち |  |  | ゆめひたち | (0.4, 0.3, 0.3)
栃木 | 栃木 |  | general | (122.5, 106.3, 59.0)
コシヒカリ |  |  | コシヒカリ | (99.8, 86.9, 48.2)
あさひの夢 |  |  | あさひの夢 | (8.0, 7.0, 2.4)
なすひかり |  |  | なすひかり | (7.3, 5.5, 3.9)
群馬 | 群馬 |  | general | (26.1, 26.0, 13.0)
あさひの夢 |  |  | あさひの夢 | (17.6, 17.6, 8.6)
ゆめまつり |  |  | ゆめまつり | (5.8, 5.8, 3.2)
埼玉 | 埼玉 |  | general | (20.7, 19.7, 11.7)
彩のかがやき |  |  | 彩のかがやき | (10.0, 9.6, 6.4)
コシヒカリ |  |  | コシヒカリ | (6.3, 5.8, 3.7)
彩のきずな |  |  | 彩のきずな | (3.2, 3.1, 1.0)
千葉 | 千葉 |  | general | (75.5, 70.9, 59.3)
コシヒカリ |  |  | コシヒカリ | (38.5, 34.9, 29.6)
ふさこがね |  |  | ふさこがね | (14.4, 14.6, 11.4)
ふさおとめ |  |  | ふさおとめ | (17.5, 16.8, 14.8)
２報告対象米穀は、水稲うるちもみ及び水稲うるち玄米（醸造用玄米を含む。）である。 |  |  | ２報告対象米穀は、水稲うるちもみ及び水稲うるち玄米（醸造用玄米を含む。）である。 | 
７集荷途上により、契約比率が100％を超える場合がある。 |  |  | ７集荷途上により、契約比率が100％を超える場合がある。 | 
８全国欄には産地の特定が出来ない未検査米等を含んでいるため、産地の合計と一致しない。 |  |  | ８全国欄には産地の特定が出来ない未検査米等を含んでいるため、産地の合計と一致しない。 | 
１０「参考：前年同月比」で、現時点において29年産又は28年産に数量がなかった場合は、「…」 |  |  | １０「参考：前年同月比」で、現時点において29年産又は28年産に数量がなかった場合は、「…」 | 
‐7‐ |  |  | ‐7‐ | 
