PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2019/Jul2019.pdf
Title page: 16 | Table start page: 17
Parsing page: 17 (crop_right_ratio=0.65)
Numeric centers (xc): (166.4743224, 224.25310032, 339.81184128)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
契約比率 |  |  | 契約比率 | 
①②②/① |  |  | ①②②/① | 
(千玄米ﾄﾝ)(千玄米ﾄﾝ) |  |  | 千玄米ﾄﾝ)(千玄米ﾄﾝ | 
北海道 | 北海道 |  | general | (305.9, 294.1, 191.2)
ななつぼし |  |  | ななつぼし | (139.3, 133.6, 88.9)
ゆめぴりか |  |  | ゆめぴりか | (74.2, 72.6, 44.1)
きらら３９７ |  |  | きらら３９７ | (33.0, 32.1, 14.7)
青森 | 青森 |  | general | (146.5, 125.8, 82.1)
まっしぐら |  |  | まっしぐら | (101.3, 84.9, 56.8)
つがるロマン |  |  | つがるロマン | (34.9, 30.7, 16.9)
岩手 | 岩手 |  | general | (129.0, 128.9, 70.7)
ひとめぼれ |  |  | ひとめぼれ | (99.3, 99.8, 56.5)
あきたこまち |  |  | あきたこまち | (14.8, 14.7, 6.5)
いわてっこ |  |  | いわてっこ | (2.8, 2.7, 1.4)
宮城 | 宮城 |  | general | (152.1, 153.2, 81.1)
ひとめぼれ |  |  | ひとめぼれ | (122.8, 126.2, 65.4)
つや姫 |  |  | つや姫 | (10.8, 9.9, 5.9)
ササニシキ |  |  | ササニシキ | (7.8, 7.6, 4.3)
秋田 | 秋田 |  | general | (249.8, 243.5, 155.0)
あきたこまち |  |  | あきたこまち | (200.9, 196.7, 133.2)
めんこいな |  |  | めんこいな | (15.0, 13.7, 6.1)
ひとめぼれ |  |  | ひとめぼれ | (19.0, 18.4, 9.0)
山形 | 山形 |  | general | (172.9, 169.2, 114.9)
はえぬき |  |  | はえぬき | (102.6, 100.2, 65.1)
つや姫 |  |  | つや姫 | (34.2, 34.2, 25.3)
ひとめぼれ |  |  | ひとめぼれ | (13.9, 12.9, 9.3)
福島 | 福島 |  | general | (157.7, 146.5, 74.0)
コシヒカリ中通り |  |  | コシヒカリ中通り | (45.8, 39.1, 23.4)
コシヒカリ会津 |  |  | コシヒカリ会津 | (40.7, 46.0, 18.4)
コシヒカリ浜通り |  |  | コシヒカリ浜通り | (7.5, 7.3, 3.2)
ひとめぼれ |  |  | ひとめぼれ | (29.8, 26.3, 15.6)
天のつぶ |  |  | 天のつぶ | (20.6, 17.2, 6.3)
茨城 | 茨城 |  | general | (70.6, 63.4, 50.9)
コシヒカリ |  |  | コシヒカリ | (52.5, 47.0, 36.2)
あきたこまち |  |  | あきたこまち | (9.9, 9.9, 9.8)
ミルキークイーン |  |  | ミルキークイーン | (1.2, 1.2, 1.1)
栃木 | 栃木 |  | general | (136.2, 120.7, 64.4)
コシヒカリ |  |  | コシヒカリ | (106.6, 94.9, 49.2)
あさひの夢 |  |  | あさひの夢 | (9.5, 8.4, 4.4)
なすひかり |  |  | なすひかり | (9.0, 7.1, 4.8)
群馬 | 群馬 |  | general | (25.0, 22.0, 12.0)
あさひの夢 |  |  | あさひの夢 | (17.6, 15.8, 8.2)
ゆめまつり |  |  | ゆめまつり | (4.8, 3.6, 2.7)
埼玉 | 埼玉 |  | general | (18.4, 16.8, 10.7)
彩のかがやき |  |  | 彩のかがやき | (8.9, 7.9, 5.8)
コシヒカリ |  |  | コシヒカリ | (4.7, 4.4, 2.5)
彩のきずな |  |  | 彩のきずな | (3.5, 3.4, 1.5)
千葉 | 千葉 |  | general | (77.6, 66.1, 55.1)
コシヒカリ |  |  | コシヒカリ | (36.7, 30.3, 25.6)
ふさこがね |  |  | ふさこがね | (17.8, 14.3, 10.9)
ふさおとめ |  |  | ふさおとめ | (17.7, 16.4, 14.4)
東京 | 東京 |  | general | (0.0, 0.0, 0.0)
神奈川 | 神奈川 |  | general | (2.3, 1.7, 1.7)
山梨 | 山梨 |  | general | (5.9, 3.5, 3.5)
コシヒカリ |  |  | コシヒカリ | (5.0, 3.0, 3.0)
長野 | 長野 |  | general | (66.0, 65.5, 43.7)
コシヒカリ |  |  | コシヒカリ | (52.7, 52.3, 35.1)
あきたこまち |  |  | あきたこまち | (7.5, 7.1, 4.0)
静岡 | 静岡 |  | general | (6.0, 6.0, 6.0)
コシヒカリ |  |  | コシヒカリ | (4.0, 4.0, 4.0)
きぬむすめ |  |  | きぬむすめ | (0.7, 0.7, 0.7)
あいちのかおり |  |  | あいちのかおり | (0.8, 0.8, 0.8)
