PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2023/Jan2023.pdf
Title page: 31 | Table start page: 31
Parsing page: 33 (crop_right_ratio=0.65)
Numeric centers (xc): (231.650132425, 288.14709642, 344.67720919)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数 |  |  | 指数 | 
①② |  |  | ①② | 
山口 | 山口 |  | general | (31.5, 19.0, 2.3)
コシヒカリ |  |  | コシヒカリ | (7.8, 6.3, 1.2)
ひとめぼれ |  |  | ひとめぼれ | (8.2, 3.7, 0.4)
ヒノヒカリ |  |  | ヒノヒカリ | (5.1, 2.8, 0.2)
徳島 | 徳島 |  | general | (5.7, 3.5, 1.5)
コシヒカリ |  |  | コシヒカリ | (2.3, 1.5, 0.9)
あきさかり |  |  | あきさかり | (2.8, 1.6, 0.3)
香川 | 香川 |  | general | (14.5, 14.3, 1.9)
コシヒカリ |  |  | コシヒカリ | (5.7, 5.9, 1.1)
ヒノヒカリ |  |  | ヒノヒカリ | (4.9, 4.5, 0.4)
おいでまい |  |  | おいでまい | (3.4, 3.0, 0.3)
愛媛 | 愛媛 |  | general | (12.3, 7.4, 1.9)
コシヒカリ |  |  | コシヒカリ | (4.2, 3.2, 1.0)
ヒノヒカリ |  |  | ヒノヒカリ | (2.1, 1.1, 0.2)
あきたこまち |  |  | あきたこまち | (1.4, 0.7, 0.2)
高知 | 高知 |  | general | (9.5, 4.6, 4.6)
コシヒカリ |  |  | コシヒカリ | (6.5, 3.6, 3.6)
ヒノヒカリ |  |  | ヒノヒカリ | (1.3, 0.3, 0.3)
福岡 | 福岡 |  | general | (33.4, 34.0, 5.2)
夢つくし |  |  | 夢つくし | (15.2, 10.7, 2.2)
ヒノヒカリ |  |  | ヒノヒカリ | (4.8, 9.7, 0.9)
元気つくし |  |  | 元気つくし | (10.9, 10.3, 1.4)
佐賀 | 佐賀 |  | general | (24.3, 27.2, 3.7)
さがびより |  |  | さがびより | (7.3, 11.7, 0.7)
夢しずく |  |  | 夢しずく | (9.4, 9.3, 1.3)
ヒノヒカリ |  |  | ヒノヒカリ | (4.7, 4.9, 0.3)
長崎 | 長崎 |  | general | (6.2, 7.4, 0.9)
にこまる |  |  | にこまる | (1.9, 3.2, 0.2)
ヒノヒカリ |  |  | ヒノヒカリ | (1.2, 1.1, 0.1)
なつほのか |  |  | なつほのか | (1.4, 1.9, 0.1)
熊本 | 熊本 |  | general | (20.1, 4.1, 4.1)
ヒノヒカリ |  |  | ヒノヒカリ | (7.4, 0.7, 0.7)
森のくまさん |  |  | 森のくまさん | (1.9, 1.2, 1.2)
コシヒカリ |  |  | コシヒカリ | (5.2, 1.5, 1.5)
大分 | 大分 |  | general | (11.3, 6.7, 1.2)
ヒノヒカリ |  |  | ヒノヒカリ | (6.0, 3.1, 0.4)
ひとめぼれ |  |  | ひとめぼれ | (0.7, 0.4, 0.1)
つや姫 |  |  | つや姫 | (2.0, 1.7, 0.4)
宮崎 | 宮崎 |  | general | (9.2, 9.2, 7.8)
コシヒカリ |  |  | コシヒカリ | (5.6, 5.6, 5.6)
ヒノヒカリ |  |  | ヒノヒカリ | (2.1, 2.1, 0.8)
鹿児島 | 鹿児島 |  | general | (8.0, 8.0, 6.7)
ヒノヒカリ |  |  | ヒノヒカリ | (2.2, 2.2, 1.1)
あきほなみ |  |  | あきほなみ | (0.5, 0.5, 0.3)
コシヒカリ |  |  | コシヒカリ | (2.8, 2.8, 2.8)
沖縄 | 沖縄 |  | general | (1.2, 1.2, 1.0)
全国 |  | YES | general | (2221.0, 1744.0, 390.0)
参前年同月(３年産) |  |  | 参前年同月(３年産) | 
考前年同月差 |  |  | 考前年同月差 | 
した数量である。 |  |  | した数量である。 | 
７全国欄には産地の特定が出来ない未検査米等を含んでいるため、産地の合 |  |  | ７全国欄には産地の特定が出来ない未検査米等を含んでいるため、産地の合 | 
契約 |  |  | 契約 | 
