PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2019/May2019.pdf
Title page: 7 | Table start page: 8
Parsing page: 9 (crop_right_ratio=0.65)
Numeric centers (xc): (166.4743224, 224.25310032, 339.81184128)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
契約比率 |  |  | 契約比率 | 
①②②/① |  |  | ①②②/① | 
(千玄米ﾄﾝ)(千玄米ﾄﾝ) |  |  | 千玄米ﾄﾝ)(千玄米ﾄﾝ | 
新潟 | 新潟 |  | general | (257.9, 248.1, 137.9)
コシヒカリ一般 |  |  | コシヒカリ一般 | (124.5, 122.0, 71.7)
コシヒカリ魚沼 |  |  | コシヒカリ魚沼 | (30.7, 23.8, 17.8)
コシヒカリ佐渡 |  |  | コシヒカリ佐渡 | (12.0, 12.1, 7.2)
コシヒカリ岩船 |  |  | コシヒカリ岩船 | (10.4, 11.2, 5.6)
こしいぶき |  |  | こしいぶき | (45.8, 42.9, 18.0)
富山 | 富山 |  | general | (89.4, 86.1, 48.9)
コシヒカリ |  |  | コシヒカリ | (67.9, 65.8, 39.7)
てんたかく |  |  | てんたかく | (8.3, 7.5, 5.1)
石川 | 石川 |  | general | (26.6, 25.6, 9.2)
コシヒカリ |  |  | コシヒカリ | (16.3, 16.5, 4.7)
ゆめみづほ |  |  | ゆめみづほ | (5.4, 4.5, 1.9)
福井 | 福井 |  | general | (69.1, 65.6, 34.8)
コシヒカリ |  |  | コシヒカリ | (29.8, 27.6, 13.7)
ハナエチゼン |  |  | ハナエチゼン | (20.1, 19.8, 12.8)
岐阜 | 岐阜 |  | general | (18.8, 17.1, 9.6)
ハツシモ |  |  | ハツシモ | (7.1, 7.9, 3.0)
コシヒカリ |  |  | コシヒカリ | (6.5, 5.0, 3.2)
あきたこまち |  |  | あきたこまち | (1.7, 1.7, 1.5)
愛知 | 愛知 |  | general | (31.8, 30.1, 15.2)
あいちのかおり |  |  | あいちのかおり | (16.8, 16.8, 7.0)
コシヒカリ |  |  | コシヒカリ | (9.6, 9.2, 5.3)
大地の風 |  |  | 大地の風 | (1.3, 1.2, 0.7)
三重 | 三重 |  | general | (27.9, 26.5, 13.9)
コシヒカリ一般 |  |  | コシヒカリ一般 | (15.4, 15.1, 7.6)
コシヒカリ伊賀 |  |  | コシヒカリ伊賀 | (5.7, 5.5, 2.6)
キヌヒカリ |  |  | キヌヒカリ | (2.1, 2.0, 0.8)
滋賀 | 滋賀 |  | general | (55.3, 53.6, 26.9)
コシヒカリ |  |  | コシヒカリ | (20.2, 19.4, 10.2)
キヌヒカリ |  |  | キヌヒカリ | (10.4, 9.8, 5.2)
日本晴 |  |  | 日本晴 | (4.3, 4.3, 1.2)
京都 | 京都 |  | general | (9.8, 9.2, 4.9)
コシヒカリ |  |  | コシヒカリ | (5.6, 5.7, 2.8)
キヌヒカリ |  |  | キヌヒカリ | (2.4, 2.4, 1.4)
ヒノヒカリ |  |  | ヒノヒカリ | (0.9, 0.8, 0.3)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (39.7, 35.2, 20.9)
コシヒカリ |  |  | コシヒカリ | (10.9, 10.7, 6.1)
ヒノヒカリ |  |  | ヒノヒカリ | (3.5, 3.0, 1.6)
キヌヒカリ |  |  | キヌヒカリ | (3.3, 3.0, 1.5)
奈良 | 奈良 |  | general | (7.9, 4.6, 4.6)
ヒノヒカリ |  |  | ヒノヒカリ | (6.1, 3.4, 3.4)
和歌山 | 和歌山 |  | general | (0.9, 0.9, 0.9)
鳥取 | 鳥取 |  | general | (22.3, 21.3, 11.1)
コシヒカリ |  |  | コシヒカリ | (7.6, 7.4, 4.1)
きぬむすめ |  |  | きぬむすめ | (8.4, 7.9, 3.2)
ひとめぼれ |  |  | ひとめぼれ | (5.9, 5.7, 3.6)
島根 | 島根 |  | general | (37.7, 35.5, 16.8)
コシヒカリ |  |  | コシヒカリ | (16.4, 15.7, 7.7)
きぬむすめ |  |  | きぬむすめ | (14.3, 13.3, 5.3)
つや姫 |  |  | つや姫 | (4.5, 4.3, 2.1)
岡山 | 岡山 |  | general | (18.6, 19.2, 8.6)
アケボノ |  |  | アケボノ | (4.2, 4.1, 1.8)
あきたこまち |  |  | あきたこまち | (1.4, 1.7, 0.9)
ヒノヒカリ |  |  | ヒノヒカリ | (2.1, 2.1, 0.8)
広島 | 広島 |  | general | (32.4, 35.9, 18.0)
コシヒカリ |  |  | コシヒカリ | (13.8, 15.4, 8.4)
あきさかり |  |  | あきさかり | (5.8, 5.8, 3.0)
あきろまん |  |  | あきろまん | (3.1, 3.3, 1.4)
