PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2025/Sep2025.pdf
Title page: 41 | Table start page: 41
Parsing page: 42 (crop_right_ratio=0.65)
Numeric centers (xc): (177.178944225, 217.99287152500003, 299.646949825)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数比率 |  |  | 指数比率 | 
①②②/①③ |  |  | ①②②/①③ | 
新潟 | 新潟 |  | general | (273.9, 270.1, 223.3)
コシヒカリ（一般） |  |  | コシヒカリ（一般） | (121.6, 120.1, 97.9)
コシヒカリ（魚沼） |  |  | コシヒカリ（魚沼） | (31.5, 30.0, 25.9)
コシヒカリ（佐渡） |  |  | コシヒカリ（佐渡） | (12.2, 12.2, 8.4)
コシヒカリ（岩船） |  |  | コシヒカリ（岩船） | (10.8, 10.8, 8.6)
こしいぶき |  |  | こしいぶき | (48.2, 47.9, 42.0)
富山 | 富山 |  | general | (79.1, 77.8, 62.0)
コシヒカリ |  |  | コシヒカリ | (47.7, 46.8, 39.4)
てんたかく |  |  | てんたかく | (10.4, 10.4, 9.1)
石川 | 石川 |  | general | (28.0, 31.5, 21.2)
コシヒカリ |  |  | コシヒカリ | (10.3, 11.1, 8.0)
ゆめみづほ |  |  | ゆめみづほ | (7.4, 7.5, 4.8)
福井 | 福井 |  | general | (46.6, 45.2, 38.3)
コシヒカリ |  |  | コシヒカリ | (15.9, 16.2, 12.8)
ハナエチゼン |  |  | ハナエチゼン | (14.2, 14.4, 12.9)
あきさかり |  |  | あきさかり | (4.4, 4.5, 3.0)
岐阜 | 岐阜 |  | general | (13.1, 14.3, 10.2)
ハツシモ |  |  | ハツシモ | (4.6, 5.0, 3.1)
コシヒカリ |  |  | コシヒカリ | (3.8, 4.2, 3.1)
ほしじるし |  |  | ほしじるし | (1.6, 1.9, 1.4)
愛知 | 愛知 |  | general | (27.5, 27.5, 21.5)
あいちのかおり |  |  | あいちのかおり | (14.4, 14.4, 10.8)
コシヒカリ |  |  | コシヒカリ | (7.1, 7.1, 5.9)
大地の風 |  |  | 大地の風 | (1.1, 1.1, 0.9)
三重 | 三重 |  | general | (16.4, 21.5, 13.5)
コシヒカリ（一般） |  |  | コシヒカリ（一般） | (6.8, 11.7, 5.7)
コシヒカリ（伊賀） |  |  | コシヒカリ（伊賀） | (4.3, 4.6, 3.9)
キヌヒカリ |  |  | キヌヒカリ | (0.6, 1.2, 0.5)
滋賀 | 滋賀 |  | general | (46.0, 46.0, 40.2)
コシヒカリ |  |  | コシヒカリ | (16.7, 16.8, 14.8)
キヌヒカリ |  |  | キヌヒカリ | (7.3, 7.2, 6.5)
みずかがみ |  |  | みずかがみ | (9.3, 9.2, 8.2)
京都 | 京都 |  | general | (6.7, 6.3, 5.2)
コシヒカリ |  |  | コシヒカリ | (3.9, 3.8, 3.2)
キヌヒカリ |  |  | キヌヒカリ | (0.8, 0.8, 0.7)
ヒノヒカリ |  |  | ヒノヒカリ | (0.8, 0.7, 0.5)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (17.2, 19.5, 13.7)
コシヒカリ |  |  | コシヒカリ | (8.1, 9.8, 7.7)
ヒノヒカリ |  |  | ヒノヒカリ | (2.4, 3.0, 1.5)
キヌヒカリ |  |  | キヌヒカリ | (2.8, 3.1, 2.2)
奈良 | 奈良 |  | general | (6.6, 5.9, 5.9)
ヒノヒカリ |  |  | ヒノヒカリ | (5.5, 4.9, 4.9)
和歌山 | 和歌山 |  | general | (0.8, 0.8, 0.6)
鳥取 | 鳥取 |  | general | (23.9, 18.8, 18.8)
きぬむすめ |  |  | きぬむすめ | (7.8, 5.1, 6.4)
コシヒカリ |  |  | コシヒカリ | (5.3, 4.9, 4.6)
ひとめぼれ |  |  | ひとめぼれ | (3.7, 3.4, 3.0)
島根 | 島根 |  | general | (28.2, 28.0, 23.2)
きぬむすめ |  |  | きぬむすめ | (12.4, 12.3, 9.5)
コシヒカリ |  |  | コシヒカリ | (9.3, 9.3, 8.2)
つや姫 |  |  | つや姫 | (4.8, 4.8, 4.1)
岡山 | 岡山 |  | general | (33.5, 33.5, 20.0)
アケボノ |  |  | アケボノ | (5.8, 5.8, 2.8)
きぬむすめ |  |  | きぬむすめ | (6.5, 6.5, 3.4)
コシヒカリ |  |  | コシヒカリ | (5.1, 5.1, 3.9)
広島 | 広島 |  | general | (26.4, 31.4, 23.7)
コシヒカリ |  |  | コシヒカリ | (10.0, 12.9, 9.5)
あきさかり |  |  | あきさかり | (5.1, 6.6, 4.7)
あきろまん |  |  | あきろまん | (2.4, 2.7, 2.2)
契約-4 |  |  | 契約-4 | 
