PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2025/Sep2025.pdf
Title page: 41 | Table start page: 41
Parsing page: 41 (crop_right_ratio=0.65)
Numeric centers (xc): (177.57499180000002, 218.32939420000002, 299.85538940000004)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
２令和６年産米の産地別契約・販売状況 |  |  | ２令和６年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
指数比率 |  |  | 指数比率 | 
①②②/①③ |  |  | ①②②/①③ | 
北海道 | 北海道 |  | general | (286.2, 284.7, 225.5)
ななつぼし |  |  | ななつぼし | (135.0, 134.7, 105.3)
ゆめぴりか |  |  | ゆめぴりか | (79.5, 79.4, 63.7)
きらら３９７ |  |  | きらら３９７ | (20.8, 20.8, 14.6)
青森 | 青森 |  | general | (120.5, 116.7, 94.9)
まっしぐら |  |  | まっしぐら | (92.3, 90.3, 73.1)
つがるロマン |  |  | つがるロマン | (0.0, 0.0, 0.0)
岩手 | 岩手 |  | general | (106.7, 103.6, 83.9)
ひとめぼれ |  |  | ひとめぼれ | (79.0, 76.0, 61.9)
銀河のしずく |  |  | 銀河のしずく | (17.9, 17.7, 13.9)
あきたこまち |  |  | あきたこまち | (5.6, 5.6, 4.9)
宮城 | 宮城 |  | general | (150.4, 146.4, 103.5)
ひとめぼれ |  |  | ひとめぼれ | (111.7, 109.5, 72.4)
つや姫 |  |  | つや姫 | (13.4, 13.0, 10.0)
ササニシキ |  |  | ササニシキ | (8.8, 8.7, 7.0)
秋田 | 秋田 |  | general | (217.0, 269.4, 182.9)
あきたこまち |  |  | あきたこまち | (169.4, 217.4, 147.1)
ひとめぼれ |  |  | ひとめぼれ | (18.5, 20.7, 12.2)
めんこいな |  |  | めんこいな | (10.9, 12.2, 9.2)
山形 | 山形 |  | general | (179.3, 166.4, 130.5)
はえぬき |  |  | はえぬき | (96.5, 88.9, 67.4)
つや姫 |  |  | つや姫 | (40.5, 39.8, 33.2)
雪若丸 |  |  | 雪若丸 | (23.6, 19.9, 14.5)
福島 | 福島 |  | general | (141.3, 135.8, 108.7)
コシヒカリ（中通り） |  |  | コシヒカリ（中通り） | (35.8, 35.0, 25.4)
コシヒカリ（会津） |  |  | コシヒカリ（会津） | (25.9, 25.4, 15.8)
コシヒカリ（浜通り） |  |  | コシヒカリ（浜通り） | (4.0, 3.9, 2.9)
ひとめぼれ |  |  | ひとめぼれ | (26.5, 24.4, 21.9)
天のつぶ |  |  | 天のつぶ | (34.1, 32.8, 28.8)
茨城 | 茨城 |  | general | (58.9, 59.0, 54.2)
コシヒカリ |  |  | コシヒカリ | (34.9, 34.9, 32.1)
あきたこまち |  |  | あきたこまち | (7.4, 7.4, 7.3)
にじのきらめき |  |  | にじのきらめき | (9.1, 9.1, 7.9)
栃木 | 栃木 |  | general | (88.3, 85.2, 67.8)
コシヒカリ |  |  | コシヒカリ | (61.7, 60.1, 49.2)
とちぎの星 |  |  | とちぎの星 | (16.4, 15.9, 11.7)
あさひの夢 |  |  | あさひの夢 | (4.2, 3.9, 2.4)
群馬 | 群馬 |  | general | (13.9, 11.3, 8.0)
あさひの夢 |  |  | あさひの夢 | (9.5, 8.2, 5.5)
ゆめまつり |  |  | ゆめまつり | (0.9, 0.5, 0.3)
埼玉 | 埼玉 |  | general | (7.7, 11.5, 6.3)
彩のきずな |  |  | 彩のきずな | (3.3, 4.7, 2.7)
彩のかがやき |  |  | 彩のかがやき | (1.3, 2.5, 0.7)
コシヒカリ |  |  | コシヒカリ | (1.7, 2.8, 1.6)
千葉 | 千葉 |  | general | (58.1, 57.1, 55.7)
コシヒカリ |  |  | コシヒカリ | (27.0, 26.6, 26.3)
ふさこがね |  |  | ふさこがね | (14.6, 14.2, 13.9)
ふさおとめ |  |  | ふさおとめ | (10.2, 9.8, 9.7)
東京 | 東京 |  | general | 
神奈川 | 神奈川 |  | general | (2.3, 2.1, 2.1)
山梨 | 山梨 |  | general | (4.3, 3.2, 3.2)
コシヒカリ |  |  | コシヒカリ | (3.7, 2.8, 2.8)
長野 | 長野 |  | general | (57.2, 57.2, 41.7)
コシヒカリ |  |  | コシヒカリ | (45.7, 45.8, 32.1)
あきたこまち |  |  | あきたこまち | (5.2, 5.2, 4.6)
静岡 | 静岡 |  | general | (4.8, 7.2, 3.8)
コシヒカリ |  |  | コシヒカリ | (3.2, 4.5, 2.6)
きぬむすめ |  |  | きぬむすめ | (0.6, 1.2, 0.5)
にこまる |  |  | にこまる | (0.3, 0.4, 0.2)
契約-3 |  |  | 契約-3 | 
