PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2021/Oct2021.pdf
Title page: 18 | Table start page: 18
Parsing page: 18 (crop_right_ratio=0.65)
Numeric centers (xc): (222.73319536000002, 265.75103952, 341.40956400000005)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
2令和2年産米の産地別契約・販売状況 |  |  | 2令和2年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
北海道 | 北海道 |  | general | (369.9, 337.7, 275.9)
ななつぼし178.6165.893% |  |  | ななつぼし178.6165.893% | (178.6, 165.8, 138.9)
ゆめぴりか82.279.597% |  |  | ゆめぴりか82.279.597% | (82.2, 79.5, 69.0)
きらら３９７47.238.381% |  |  | きらら３９７47.238.381% | (47.2, 38.3, 22.7)
青 |  |  | 青 | (147.5, 141.8, 97.3)
まっしぐら111.6106.896% |  |  | まっしぐら111.6106.896% | (111.6, 106.8, 67.4)
つがるロマン24.824.197% |  |  | つがるロマン24.824.197% | (24.8, 24.1, 20.1)
岩 |  |  | 岩 | (139.2, 137.6, 96.0)
ひとめぼれ105.7104.199% |  |  | ひとめぼれ105.7104.199% | (105.7, 104.1, 74.7)
あきたこまち16.516.5100% |  |  | あきたこまち16.516.5100% | (16.5, 16.5, 9.2)
銀河のしずく7.17.1100% |  |  | 銀河のしずく7.17.1100% | (7.1, 7.1, 5.0)
宮 |  |  | 宮 | (192.8, 189.1, 110.1)
ひとめぼれ148.6147.199% |  |  | ひとめぼれ148.6147.199% | (148.6, 147.1, 81.7)
つや姫14.214.2100% |  |  | つや姫14.214.2100% | (14.2, 14.2, 11.2)
ササニシキ9.79.699% |  |  | ササニシキ9.79.699% | (9.7, 9.6, 6.4)
秋 |  |  | 秋 | (281.8, 274.2, 227.8)
あきたこまち229.2226.199% |  |  | あきたこまち229.2226.199% | (229.2, 226.1, 196.3)
めんこいな14.212.487% |  |  | めんこいな14.212.487% | (14.2, 12.4, 8.6)
ひとめぼれ22.321.596% |  |  | ひとめぼれ22.321.596% | (22.3, 21.5, 13.1)
山 |  |  | 山 | (224.5, 226.0, 171.7)
はえぬき128.0131.1102% |  |  | はえぬき128.0131.1102% | (128.0, 131.1, 89.2)
つや姫45.846.1101% |  |  | つや姫45.846.1101% | (45.8, 46.1, 42.1)
ひとめぼれ15.815.598% |  |  | ひとめぼれ15.815.598% | (15.8, 15.5, 14.6)
福 |  |  | 福 | (150.9, 135.3, 97.5)
コシヒカリ中通り44.037.986% |  |  | コシヒカリ中通り44.037.986% | (44.0, 37.9, 32.1)
