PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2019/Nov2019.pdf
Title page: 17 | Table start page: 17
Parsing page: 18 (crop_right_ratio=0.65)
Numeric centers (xc): (228.58176659999998, 285.49093074, 344.62012217999995)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
（新潟から広島まで） |  |  | 新潟から広島まで | 
(千玄米ﾄﾝ)(千玄米ﾄﾝ) |  |  | 千玄米ﾄﾝ)(千玄米ﾄﾝ | 
新 |  |  | 新 | (153.3, 173.7, 12.0)
コシヒカリ一般81.787.7 |  |  | コシヒカリ一般81.787.7 | (81.7, 87.7, 5.5)
コシヒカリ魚沼15.113.0 |  |  | コシヒカリ魚沼15.113.0 | (15.1, 13.0, 1.5)
コシヒカリ佐渡5.510.9 |  |  | コシヒカリ佐渡5.510.9 | (5.5, 10.9, 0.4)
コシヒカリ岩船3.79.4 |  |  | コシヒカリ岩船3.79.4 | (3.7, 9.4, 0.2)
こしいぶき30.230.7 |  |  | こしいぶき30.230.7 | (30.2, 30.7, 2.8)
富 |  |  | 富 | (47.9, 27.4, 4.4)
コシヒカリ35.020.7 |  |  | コシヒカリ35.020.7 | (35.0, 20.7, 1.4)
てんたかく6.12.3 |  |  | てんたかく6.12.3 | (6.1, 2.3, 2.6)
石 |  |  | 石 | (17.3, 22.9, 0.5)
コシヒカリ10.413.4 |  |  | コシヒカリ10.413.4 | (10.4, 13.4, 0.1)
ゆめみづほ4.13.8 |  |  | ゆめみづほ4.13.8 | (4.1, 3.8, 0.0)
福 |  |  | 福 | (30.9, 20.0, 6.9)
コシヒカリ10.25.5 |  |  | コシヒカリ10.25.5 | (10.2, 5.5, 2.4)
ハナエチゼン13.06.9 |  |  | ハナエチゼン13.06.9 | (13.0, 6.9, 3.8)
あきさかり1.70.7 |  |  | あきさかり1.70.7 | (1.7, 0.7, 0.0)
岐 |  |  | 岐 | (3.7, 16.3, 1.3)
ハツシモ-7.8 |  |  | ハツシモ-7.8 | (nan, 7.8, nan)
コシヒカリ1.63.3 |  |  | コシヒカリ1.63.3 | (1.6, 3.3, 0.1)
あさひの夢0.00.2 |  |  | あさひの夢0.00.2 | (0.0, 0.2, nan)
愛 |  |  | 愛 | (6.4, 26.3, 1.6)
あいちのかおり-15.7 |  |  | あいちのかおり-15.7 | (nan, 15.7, nan)
コシヒカリ4.97.9 |  |  | コシヒカリ4.97.9 | (4.9, 7.9, 0.8)
大地の風-1.3 |  |  | 大地の風-1.3 | (nan, 1.3, nan)
三 |  |  | 三 | (17.4, 21.3, 2.4)
コシヒカリ一般9.912.7 |  |  | コシヒカリ一般9.912.7 | (9.9, 12.7, 1.2)
コシヒカリ伊賀3.94.4 |  |  | コシヒカリ伊賀3.94.4 | (3.9, 4.4, 0.6)
キヌヒカリ1.21.1 |  |  | キヌヒカリ1.21.1 | (1.2, 1.1, 0.0)
滋 |  |  | 滋 | (21.2, 9.8, 3.4)
コシヒカリ7.92.6 |  |  | コシヒカリ7.92.6 | (7.9, 2.6, 1.0)
キヌヒカリ3.61.4 |  |  | キヌヒカリ3.61.4 | (3.6, 1.4, 0.4)
みずかがみ5.72.6 |  |  | みずかがみ5.72.6 | (5.7, 2.6, 1.3)
京 |  |  | 京 | (3.8, 6.8, 0.3)
コシヒカリ3.04.5 |  |  | コシヒカリ3.04.5 | (3.0, 4.5, 0.3)
キヌヒカリ0.71.8 |  |  | キヌヒカリ0.71.8 | (0.7, 1.8, 0.0)
ヒノヒカリ-0.3 |  |  | ヒノヒカリ-0.3 | (nan, 0.3, nan)
大 |  |  | 大 | 
兵 |  |  | 兵 | (9.4, 13.0, 1.1)
コシヒカリ7.87.5 |  |  | コシヒカリ7.87.5 | (7.8, 7.5, 0.9)
ヒノヒカリ-2.2 |  |  | ヒノヒカリ-2.2 | (nan, 2.2, nan)
キヌヒカリ1.01.7 |  |  | キヌヒカリ1.01.7 | (1.0, 1.7, nan)
奈 |  |  | 奈 | (0.9, 0.0, 0.0)
ヒノヒカリ0.0- |  |  | ヒノヒカリ0.0- | (0.0, nan, nan)
和歌山 | 和歌山 |  | general | (0.4, 0.4, 0.0)
鳥 |  |  | 鳥 | (3.8, 7.7, 0.8)
きぬむすめ0.02.2 |  |  | きぬむすめ0.02.2 | (0.0, 2.2, nan)
コシヒカリ1.81.5 |  |  | コシヒカリ1.81.5 | (1.8, 1.5, 0.2)
ひとめぼれ1.62.1 |  |  | ひとめぼれ1.62.1 | (1.6, 2.1, 0.5)
島 |  |  | 島 | (13.5, 35.3, 1.2)
コシヒカリ8.614.7 |  |  | コシヒカリ8.614.7 | (8.6, 14.7, 0.9)
きぬむすめ1.313.3 |  |  | きぬむすめ1.313.3 | (1.3, 13.3, 0.1)
つや姫2.54.4 |  |  | つや姫2.54.4 | (2.5, 4.4, 0.1)
岡 |  |  | 岡 | (2.3, 4.7, 0.6)
アケボノ-0.5 |  |  | アケボノ-0.5 | (nan, 0.5, nan)
あきたこまち0.40.5 |  |  | あきたこまち0.40.5 | (0.4, 0.5, 0.2)
ヒノヒカリ-- |  |  | ヒノヒカリ-- | 
広 |  |  | 広 | (11.6, 32.3, 0.9)
コシヒカリ7.414.7 |  |  | コシヒカリ7.414.7 | (7.4, 14.7, 0.7)
あきさかり2.56.2 |  |  | あきさかり2.56.2 | (2.5, 6.2, 0.2)
あきろまん0.12.7 |  |  | あきろまん0.12.7 | (0.1, 2.7, 0.0)
