text,x0,x1,top,doctop,bottom,upright,height,width,direction,fontname,size
契約,277.98,301.74,826.0029,34506.0029,837.8829,True,11.879999999999995,23.75999999999999,ltr,MNDBNO+MS-PGothic,11.88
‐,301.74,305.37528000000003,827.3097,34507.3097,839.1897,True,11.879999999999995,3.635280000000023,ltr,MNDIJK+Calibri,11.88
4,305.400228,311.42338800000005,827.3097,34507.3097,839.1897,True,11.879999999999995,6.0231600000000185,ltr,MNDIKK+Calibri,11.88
集荷・契約・販売数量（新潟から広島まで）,95.58,248.40003,30.908527999999933,33710.908528,39.758727999999905,True,8.850199999999973,152.82002999999997,ltr,MNDBNO+MS-PGothic,8.850199999999973
①,187.68,194.5873,79.89072799999997,33759.890728,86.97092799999996,True,7.080199999999991,6.907299999999992,ltr,MNDBNO+MS-PGothic,7.080199999999991
②,230.82023288,237.72753287999998,79.89072799999997,33759.890728,86.97092799999996,True,7.080199999999991,6.907299999999992,ltr,MNDBNO+MS-PGothic,7.080199999999991
②/①,268.80071266,286.08761237000004,79.89072799999997,33759.890728,86.97092799999996,True,7.080199999999991,17.286899710000057,ltr,MNDBNO+MS-PGothic,7.080199999999991
③,317.16079215,324.06809215000004,79.89072799999997,33759.890728,86.97092799999996,True,7.080199999999991,6.907300000000021,ltr,MNDBNO+MS-PGothic,7.080199999999991
③/①,355.14127193,372.42817164,79.89072799999997,33759.890728,86.97092799999996,True,7.080199999999991,17.28689971,ltr,MNDBNO+MS-PGothic,7.080199999999991
新,95.58,103.0629,91.08332800000005,33771.083328,98.75352800000007,True,7.6702000000000226,7.482900000000001,ltr,MNDBNO+MS-PGothic,7.6702000000000226
潟,108.23957021999999,115.72247021999999,91.08332800000005,33771.083328,98.75352800000007,True,7.6702000000000226,7.482900000000001,ltr,MNDBNO+MS-PGothic,7.6702000000000226
95,154.26,163.48515615,89.92112800000007,33769.921128,99.36132800000007,True,9.440200000000004,9.225156150000004,ltr,MNDBNO+MS-PGothic,9.440200000000004
268.4,188.22003124999998,208.36489154999998,89.92112800000007,33769.921128,99.36132800000007,True,9.440200000000004,20.144860300000005,ltr,MNDBNO+MS-PGothic,9.440200000000004
259.5,231.41995384999996,251.56389319999994,89.92112800000007,33769.921128,99.36132800000007,True,9.440200000000004,20.143939349999982,ltr,MNDBNO+MS-PGothic,9.440200000000004
97%,283.7989851,297.58376469999996,89.92112800000007,33769.921128,99.36132800000007,True,9.440200000000004,13.784779599999979,ltr,MNDBNO+MS-PGothic,9.440200000000004
127.7,317.7590163499999,337.90295569999995,89.92112800000007,33769.921128,99.36132800000007,True,9.440200000000004,20.14393935000004,ltr,MNDBNO+MS-PGothic,9.440200000000004
48%,370.13804759999994,383.9228272,89.92112800000007,33769.921128,99.36132800000007,True,9.440200000000004,13.784779600000036,ltr,MNDBNO+MS-PGothic,9.440200000000004
135.9,188.22003124999998,208.36489154999998,101.68078514000001,33781.68078514,111.12098514000002,True,9.440200000000004,20.144860300000005,ltr,MNDBNO+MS-PGothic,9.440200000000004
132.3,231.41995384999996,251.56389319999997,101.68078514000001,33781.68078514,111.12098514000002,True,9.440200000000004,20.14393935000001,ltr,MNDBNO+MS-PGothic,9.440200000000004
97%,283.7989851,297.58376469999996,101.68078514000001,33781.68078514,111.12098514000002,True,9.440200000000004,13.784779599999979,ltr,MNDBNO+MS-PGothic,9.440200000000004
57.1,322.37850154999995,337.9020347499999,101.68078514000001,33781.68078514,111.12098514000002,True,9.440200000000004,15.523533199999974,ltr,MNDBNO+MS-PGothic,9.440200000000004
