PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2024/May2024.pdf
Title page: 40 | Table start page: 40
Parsing page: 41 (crop_right_ratio=0.65)
Numeric centers (xc): (200.60266447499998, 243.80212659999995, 330.14026814999994)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数比率 |  |  | 指数比率 | 
①②②/① |  |  | ①②②/① | 
新潟 | 新潟 |  | general | (268.4, 259.5, 127.7)
コシヒカリ（一般） |  |  | コシヒカリ（一般） | (135.9, 132.3, 57.1)
コシヒカリ（魚沼） |  |  | コシヒカリ（魚沼） | (31.2, 28.1, 17.1)
コシヒカリ（佐渡） |  |  | コシヒカリ（佐渡） | (12.4, 12.7, 6.0)
コシヒカリ（岩船） |  |  | コシヒカリ（岩船） | (9.9, 10.2, 5.2)
こしいぶき |  |  | こしいぶき | (35.6, 34.0, 18.3)
富山 | 富山 |  | general | (77.8, 68.6, 26.6)
コシヒカリ |  |  | コシヒカリ | (54.6, 49.9, 19.3)
てんたかく |  |  | てんたかく | (6.8, 6.4, 2.6)
石川 | 石川 |  | general | (32.0, 30.6, 10.6)
コシヒカリ |  |  | コシヒカリ | (15.1, 14.6, 4.3)
ゆめみづほ |  |  | ゆめみづほ | (4.6, 4.0, 1.7)
福井 | 福井 |  | general | (47.1, 46.2, 25.5)
コシヒカリ |  |  | コシヒカリ | (18.4, 18.7, 8.8)
ハナエチゼン |  |  | ハナエチゼン | (13.0, 13.1, 8.5)
あきさかり |  |  | あきさかり | (4.8, 4.8, 1.7)
岐阜 | 岐阜 |  | general | (19.7, 19.5, 9.0)
ハツシモ |  |  | ハツシモ | (8.7, 8.7, 3.1)
コシヒカリ |  |  | コシヒカリ | (4.8, 4.2, 2.3)
ほしじるし |  |  | ほしじるし | (1.9, 2.7, 1.1)
愛知 | 愛知 |  | general | (33.3, 33.3, 16.0)
あいちのかおり |  |  | あいちのかおり | (17.0, 17.0, 7.0)
コシヒカリ |  |  | コシヒカリ | (9.7, 9.7, 5.7)
大地の風 |  |  | 大地の風 | (1.0, 1.0, 0.4)
三重 | 三重 |  | general | (22.3, 31.3, 11.9)
コシヒカリ（一般） |  |  | コシヒカリ（一般） | (10.1, 16.5, 5.7)
コシヒカリ（伊賀） |  |  | コシヒカリ（伊賀） | (5.8, 7.2, 2.5)
キヌヒカリ |  |  | キヌヒカリ | (1.1, 2.0, 0.7)
滋賀 | 滋賀 |  | general | (54.5, 45.8, 29.2)
コシヒカリ |  |  | コシヒカリ | (19.4, 17.1, 11.2)
キヌヒカリ |  |  | キヌヒカリ | (9.6, 7.7, 5.1)
みずかがみ |  |  | みずかがみ | (11.4, 9.1, 6.7)
京都 | 京都 |  | general | (8.0, 6.7, 4.5)
コシヒカリ |  |  | コシヒカリ | (4.5, 3.9, 2.5)
ヒノヒカリ |  |  | ヒノヒカリ | (0.8, 0.9, 0.5)
キヌヒカリ |  |  | キヌヒカリ | (1.4, 0.9, 0.8)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (24.3, 21.7, 9.8)
コシヒカリ |  |  | コシヒカリ | (11.0, 10.7, 5.1)
ヒノヒカリ |  |  | ヒノヒカリ | (4.5, 3.5, 1.6)
キヌヒカリ |  |  | キヌヒカリ | (3.4, 2.9, 1.5)
奈良 | 奈良 |  | general | (9.9, 4.9, 4.9)
ヒノヒカリ |  |  | ヒノヒカリ | (8.4, 4.0, 4.0)
和歌山 | 和歌山 |  | general | (1.6, 1.6, 0.6)
鳥取 | 鳥取 |  | general | (20.0, 20.1, 9.2)
きぬむすめ |  |  | きぬむすめ | (6.1, 6.0, 2.7)
コシヒカリ |  |  | コシヒカリ | (5.6, 5.3, 2.8)
ひとめぼれ |  |  | ひとめぼれ | (2.9, 2.9, 1.7)
島根 | 島根 |  | general | (31.4, 29.9, 15.8)
きぬむすめ |  |  | きぬむすめ | (13.5, 12.4, 6.1)
コシヒカリ |  |  | コシヒカリ | (11.1, 10.8, 6.2)
つや姫 |  |  | つや姫 | (5.1, 5.0, 2.2)
岡山 | 岡山 |  | general | (38.1, 28.6, 14.3)
アケボノ |  |  | アケボノ | (7.0, 6.1, 2.1)
きぬむすめ |  |  | きぬむすめ | (7.8, 4.8, 2.3)
コシヒカリ |  |  | コシヒカリ | (5.7, 4.0, 3.1)
広島 | 広島 |  | general | (33.1, 31.3, 18.2)
コシヒカリ |  |  | コシヒカリ | (13.1, 11.7, 7.4)
あきさかり |  |  | あきさかり | (6.5, 7.6, 3.1)
あきろまん |  |  | あきろまん | (3.1, 3.4, 1.7)
契約 |  |  | 契約 | 
