PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2024/Jan2024.pdf
Title page: 36 | Table start page: 36
Parsing page: 36 (crop_right_ratio=0.65)
Numeric centers (xc): (223.86334091999998, 274.56186341, 327.54098752)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
２令和５年産米の産地別契約・販売状況 |  |  | ２令和５年産米の産地別契約・販売状況 | 
（累計、うるち米、令 |  |  | （累計、うるち米、令 | 
作況 |  |  | 作況 | 
指数 |  |  | 指数 | 
北海道 | 北海道 |  | general | (211.7, 204.9, 51.7)
ななつぼし105.6110.4 |  |  | ななつぼし105.6110.4 | (105.6, 110.4, 24.6)
ゆめぴりか61.954.4 |  |  | ゆめぴりか61.954.4 | (61.9, 54.4, 13.6)
きらら３９７16.413.2 |  |  | きらら３９７16.413.2 | (16.4, 13.2, 1.1)
青 |  |  | 青 | (92.5, 72.4, 11.0)
まっしぐら67.853.5 |  |  | まっしぐら67.853.5 | (67.8, 53.5, 5.1)
つがるロマン6.74.8 |  |  | つがるロマン6.74.8 | (6.7, 4.8, 1.1)
岩 |  |  | 岩 | (88.4, 73.9, 9.1)
ひとめぼれ64.654.9 |  |  | ひとめぼれ64.654.9 | (64.6, 54.9, 5.9)
あきたこまち7.15.6 |  |  | あきたこまち7.15.6 | (7.1, 5.6, 0.6)
銀河のしずく12.511.2 |  |  | 銀河のしずく12.511.2 | (12.5, 11.2, 2.0)
宮 |  |  | 宮 | (114.8, 149.1, 11.7)
ひとめぼれ82.9118.2 |  |  | ひとめぼれ82.9118.2 | (82.9, 118.2, 7.7)
つや姫13.511.8 |  |  | つや姫13.511.8 | (13.5, 11.8, 1.5)
ササニシキ7.19.2 |  |  | ササニシキ7.19.2 | (7.1, 9.2, 1.2)
秋 |  |  | 秋 | (183.2, 204.4, 30.1)
あきたこまち160.3176.1 |  |  | あきたこまち160.3176.1 | (160.3, 176.1, 25.8)
ひとめぼれ4.216.8 |  |  | ひとめぼれ4.216.8 | (4.2, 16.8, 1.4)
めんこいな5.35.1 |  |  | めんこいな5.35.1 | (5.3, 5.1, 0.4)
山 |  |  | 山 | (142.0, 101.0, 20.5)
はえぬき72.550.7 |  |  | はえぬき72.550.7 | (72.5, 50.7, 7.1)
つや姫32.326.8 |  |  | つや姫32.326.8 | (32.3, 26.8, 7.4)
雪若丸18.611.0 |  |  | 雪若丸18.611.0 | (18.6, 11.0, 2.4)
福 |  |  | 福 | (101.5, 55.6, 7.3)
コシヒカリ（中通り）35.510.8 |  |  | コシヒカリ（中通り）35.510.8 | (35.5, 10.8, 2.1)
コシヒカリ（会津）21.123.2 |  |  | コシヒカリ（会津）21.123.2 | (21.1, 23.2, 1.1)
コシヒカリ（浜通り）3.53.3 |  |  | コシヒカリ（浜通り）3.53.3 | (3.5, 3.3, 0.2)
ひとめぼれ18.59.0 |  |  | ひとめぼれ18.59.0 | (18.5, 9.0, 1.6)
天のつぶ12.86.2 |  |  | 天のつぶ12.86.2 | (12.8, 6.2, 1.1)
茨 |  |  | 茨 | (56.5, 46.5, 9.0)
コシヒカリ39.534.1 |  |  | コシヒカリ39.534.1 | (39.5, 34.1, 5.2)
あきたこまち6.56.9 |  |  | あきたこまち6.56.9 | (6.5, 6.9, 2.5)
ふくまる2.92.2 |  |  | ふくまる2.92.2 | (2.9, 2.2, 0.2)
栃 |  |  | 栃 | (93.5, 76.0, 5.2)
コシヒカリ73.461.9 |  |  | コシヒカリ73.461.9 | (73.4, 61.9, 3.8)
とちぎの星11.78.0 |  |  | とちぎの星11.78.0 | (11.7, 8.0, 0.5)
あさひの夢3.13.6 |  |  | あさひの夢3.13.6 | (3.1, 3.6, 0.1)
群 |  |  | 群 | (7.6, 5.7, 0.3)
あさひの夢5.14.8 |  |  | あさひの夢5.14.8 | (5.1, 4.8, 0.1)
ゆめまつり0.90.7 |  |  | ゆめまつり0.90.7 | (0.9, 0.7, 0.0)
埼 |  |  | 埼 | (12.9, 7.8, 1.6)
彩のかがやき3.23.3 |  |  | 彩のかがやき3.23.3 | (3.2, 3.3, 0.6)
彩のきずな4.92.5 |  |  | 彩のきずな4.92.5 | (4.9, 2.5, 0.6)
コシヒカリ3.11.9 |  |  | コシヒカリ3.11.9 | (3.1, 1.9, 0.4)
千 |  |  | 千 | (43.3, 43.0, 19.6)
コシヒカリ21.524.3 |  |  | コシヒカリ21.524.3 | (21.5, 24.3, 8.8)
ふさこがね8.87.7 |  |  | ふさこがね8.87.7 | (8.8, 7.7, 4.5)
ふさおとめ8.56.7 |  |  | ふさおとめ8.56.7 | (8.5, 6.7, 4.5)
東 |  |  | 東 | 
神奈川 | 神奈川 |  | general | (3.3, 0.8, 0.8)
山 |  |  | 山 | (4.0, 0.8, 0.8)
コシヒカリ3.50.6 |  |  | コシヒカリ3.50.6 | (3.5, 0.6, 0.6)
長 |  |  | 長 | (58.6, 43.9, 6.7)
コシヒカリ47.836.0 |  |  | コシヒカリ47.836.0 | (47.8, 36.0, 4.2)
あきたこまち4.84.1 |  |  | あきたこまち4.84.1 | (4.8, 4.1, 0.8)
静 |  |  | 静 | (10.4, 5.4, 1.1)
コシヒカリ6.03.5 |  |  | コシヒカリ6.03.5 | (6.0, 3.5, 0.8)
きぬむすめ1.90.9 |  |  | きぬむすめ1.90.9 | (1.9, 0.9, 0.1)
にこまる1.00.3 |  |  | にこまる1.00.3 | (1.0, 0.3, 0.0)
契約 |  |  | 契約 | 
