PDF: /Users/jackey/NUS Dropbox/Zeqi Chen/Tiffany/raw_data/2024/Jan2024.pdf
Title page: 36 | Table start page: 36
Parsing page: 37 (crop_right_ratio=0.65)
Numeric centers (xc): (219.706664235, 272.74593761, 328.15576824)
label | pref_hit | zenkoku_hit | brand | nums_by_x (decimals, 全国 allows ints)
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
指数 |  |  | 指数 | 
新潟 | 新潟 |  | general | (256.6, 216.1, 43.8)
コシヒカリ（一般） |  |  | コシヒカリ（一般） | (132.5, 116.2, 17.6)
コシヒカリ（魚沼） |  |  | コシヒカリ（魚沼） | (26.2, 19.2, 5.3)
コシヒカリ（佐渡） |  |  | コシヒカリ（佐渡） | (12.3, 12.8, 2.4)
コシヒカリ（岩船） |  |  | コシヒカリ（岩船） | (9.9, 9.9, 2.0)
こしいぶき |  |  | こしいぶき | (33.3, 26.7, 7.3)
富山 | 富山 |  | general | (75.4, 59.0, 10.7)
コシヒカリ |  |  | コシヒカリ | (53.2, 46.4, 7.7)
てんたかく |  |  | てんたかく | (6.7, 6.0, 1.2)
石川 | 石川 |  | general | (31.4, 7.1, 3.5)
コシヒカリ |  |  | コシヒカリ | (14.7, 2.7, 1.4)
ゆめみづほ |  |  | ゆめみづほ | (4.5, 1.4, 0.7)
福井 | 福井 |  | general | (45.7, 25.0, 11.3)
コシヒカリ |  |  | コシヒカリ | (17.9, 7.4, 4.1)
ハナエチゼン |  |  | ハナエチゼン | (12.6, 9.4, 4.0)
あきさかり |  |  | あきさかり | (4.8, 2.6, 0.4)
岐阜 | 岐阜 |  | general | (13.3, 14.8, 3.1)
ハツシモ |  |  | ハツシモ | (4.6, 6.6, 0.6)
コシヒカリ |  |  | コシヒカリ | (4.0, 2.8, 0.8)
ほしじるし |  |  | ほしじるし | (0.8, 2.3, 0.1)
愛知 | 愛知 |  | general | (27.2, 29.8, 6.2)
あいちのかおり |  |  | あいちのかおり | (12.8, 17.6, 2.2)
コシヒカリ |  |  | コシヒカリ | (8.7, 7.9, 2.3)
大地の風 |  |  | 大地の風 | (0.9, 0.6, 0.1)
三重 | 三重 |  | general | (20.8, 22.8, 4.5)
コシヒカリ（一般） |  |  | コシヒカリ（一般） | (9.3, 13.3, 2.1)
コシヒカリ（伊賀） |  |  | コシヒカリ（伊賀） | (5.9, 5.0, 1.0)
キヌヒカリ |  |  | キヌヒカリ | (1.2, 1.5, 0.4)
滋賀 | 滋賀 |  | general | (37.0, 38.2, 10.4)
コシヒカリ |  |  | コシヒカリ | (12.9, 14.5, 3.9)
キヌヒカリ |  |  | キヌヒカリ | (5.6, 6.3, 1.6)
みずかがみ |  |  | みずかがみ | (8.5, 7.7, 3.0)
京都 | 京都 |  | general | (6.3, 6.7, 1.9)
コシヒカリ |  |  | コシヒカリ | (4.0, 3.9, 1.0)
ヒノヒカリ |  |  | ヒノヒカリ | (0.4, 0.9, 0.1)
キヌヒカリ |  |  | キヌヒカリ | (0.8, 0.9, 0.5)
大阪 | 大阪 |  | general | 
兵庫 | 兵庫 |  | general | (27.5, 16.6, 4.9)
コシヒカリ |  |  | コシヒカリ | (13.8, 9.2, 3.2)
ヒノヒカリ |  |  | ヒノヒカリ | (4.7, 2.6, 0.4)
キヌヒカリ |  |  | キヌヒカリ | (4.2, 1.9, 0.8)
奈良 | 奈良 |  | general | (9.1, 1.1, 1.1)
ヒノヒカリ |  |  | ヒノヒカリ | (7.5, 0.7, 0.7)
和歌山 | 和歌山 |  | general | (1.6, 1.6, 0.1)
鳥取 | 鳥取 |  | general | (15.8, 19.6, 3.5)
きぬむすめ |  |  | きぬむすめ | (4.6, 5.7, 0.6)
コシヒカリ |  |  | コシヒカリ | (5.0, 5.2, 1.1)
ひとめぼれ |  |  | ひとめぼれ | (2.2, 2.9, 0.8)
島根 | 島根 |  | general | (24.1, 27.6, 5.6)
きぬむすめ |  |  | きぬむすめ | (10.0, 10.8, 1.7)
コシヒカリ |  |  | コシヒカリ | (8.9, 10.7, 2.7)
つや姫 |  |  | つや姫 | (3.7, 5.0, 0.7)
岡山 | 岡山 |  | general | (31.5, 20.2, 4.2)
アケボノ |  |  | アケボノ | (4.8, 4.7, 0.2)
きぬむすめ |  |  | きぬむすめ | (6.0, 2.7, 0.5)
コシヒカリ |  |  | コシヒカリ | (5.0, 2.3, 1.3)
広島 | 広島 |  | general | (32.8, 27.2, 4.4)
コシヒカリ |  |  | コシヒカリ | (13.0, 11.4, 1.6)
あきさかり |  |  | あきさかり | (6.4, 6.7, 0.6)
あきろまん |  |  | あきろまん | (3.0, 3.3, 0.4)
契約 |  |  | 契約 | 
